A11	A12	A13	A14	A15	A16	A17	A18	A19	A2	A20	A21	A22	A23	A4	A5	A6	A7	A8	D1	D10	D11	D12	D13	D16	D17	D18	D19	D2	D20	D21	D23	D3	D4	D5	D6	D7	D8	D9	F1	F10	F12	F13	F14	F15	F16	F17	F18	F19	F2	F20	F21	F22	F3	F4	F5	F6	F7	F9	K1	K10	K11	K12	K13	K14	K15	K16	K17	K18	K19	K2	K20	K21	K22	K24	K3	K4	K5	K6	K7	K8	P10	P11	P12	P13	P14	P15	P16	P17	P18	P19	P3	P5	P8	P9
te_1025	0.996647991978139	0.366886880393948	0	0	1.29340477586496	1.46005772737906	0	0.853527268658411	2.89951074761828	1.97179151454804	0	0	0.436486107520553	0.232212980019345	0.531608937682556	0.643605767355074	0	0.200631953938573	1.08179498757914	0.919063480449203	0	0	0	0	2.75444205680759	0	0.72393380408525	0.413095727002889	0.363583653641005	0	0	0	0.787690053651119	0	1.54283964273949	2.95471172568874	1.93728037915191	0.565299830828413	0.192088211993501	1.78515377294156	0	0	0.20335167978645	0.762094260657259	0	0	0.862126635541812	0.338119112307516	0.624549361571879	1.77005566159884	0.720431687590894	0	1.78982808645636	0	2.12964763085072	2.23987553682815	0.206547632535091	1.92423662053841	1.57362831599064	0.194335787694602	0	0.517910402922317	0.669315174782295	1.35857466149124	0	1.26547558251544	0	2.85075456127299	0.989042872273859	1.44988611413416	1.89424449973194	0.542134237040948	0.518436849984747	0	0	0.647088077445553	0	1.74015941028602	1.03571771980588	0.188901384475742	1.31906315756277	1.02175627520256	1.2933804925696	0	0	0	0	0.377178859741861	0	0	0	0	0.914930278094724	0	0
te_1035	2.13329725432335	2.63846470518482	2.29106439729077	1.809416110018	1.1619955748399	1.35423584688668	1.49962191997948	1.24148449997431	1.71934687888001	1.93288223366136	0.522908248692875	1.31699935345805	1.68650053252775	0.871463599819581	0.896371155382739	1.08709455794355	0	1.63400914521844	1.15781856649925	2.65892627702064	0	0	0	0.792576330548489	1.50555215282809	2.519405232818	1.29170772700814	0.922318052990789	0.347424142064252	1.69290365784802	1.42764461381723	1.11563939783915	2.41054121576674	1.80269899582463	3.08441044595107	2.28115641792088	1.04347489060616	1.62231113485109	2.64175695014618	2.36713013849537	1.8279514863862	0	1.64751834965883	0	0.628099090733402	0	2.24313144096514	0.228566108510435	3.50822460197248	0.967692358909053	2.63107938571828	0.416461165115	0.531533484718644	1.54332942153528	2.5587350159237	0.223238604131675	1.65760779272944	2.1725439741306	0.991507720278648	1.85773821636413	0.310313724010766	2.62484060102464	1.83479064884098	2.34119571913066	2.4070060871191	0	1.14322401278392	0	0.768482427699545	3.1499454508795	0.71155864633082	0.900441827254112	2.42418694047995	0	0	0	0.82293119151017	3.54591137687929	3.47590011656886	2.86696549851068	1.88404013875915	3.40563015364763	1.65420874533502	0.785122254226114	1.2938775861628	0	1.02860797086797	1.0007058124397	0.608956283935431	0	1.26185716045199	1.88019331973066	1.65748590046806	0.723299139462533	2.9976772247462
te_1036	0.699512624055779	1.07063326545879	0.165677657575635	0	1.04750670227362	0.854588770214955	0	1.14906779345405	0	0.921937374519612	0.522908248692875	0	0.85242514351322	0.751882299726455	0.699335363948038	0	0	1.28234236980164	0	2.47851166253037	0	0	0	0.792576330548489	1.35159292454436	1.73278886076243	1.29170772700814	0.241653480054459	0.347424142064252	0	0	1.11563939783915	1.09587450625885	0	0	0.936599265356825	0.930204148231933	3.55363828832467	0.868697320500492	2.22780866563802	1.43307551639822	0	1.24859070715114	0	0	0	2.09452766027522	0.228566108510435	1.59662816166192	0	2.60571886644267	0.416461165115	0	1.54332942153528	1.02396625877812	0	1.48805391522352	0	0.291610634754627	1.69379133003929	0.310313724010766	0	0.38075505100887	0.392716832209402	1.57229671761021	0	0.933788763044575	0	0.768482427699545	1.85013016696761	0.71155864633082	0	1.50838653467915	0	2.02341933173947	0	0.82293119151017	1.55143955652499	0.327724579261363	1.03507145797233	1.25724453451888	2.48730923023087	1.12123014600734	0	0.19199132678838	0	0	0	0.46543926760004	0	1.26185716045199	0	1.39951795853198	0	0
te_1054	0	0	1.33408790658964	0.739664236639096	2.63713827812483	0.676898072470774	0.207456046115772	0	0	3.96877999374119	0	1.01020846558414	0	1.14267131112994	0.375208443911128	0	0	0	0	0.801080987999396	0	0	0	0	1.28509384826519	0	2.09031069771126	0	0	0	2.06337398272879	0	0	0.334753921024143	0.919979795703081	0	1.3934998311888	0	1.07782102269138	0.782051295259588	0	0	1.44366765758286	3.37786433188575	0	0.913222549737098	0	0	0	0	0.147887347129665	0	1.90081166629725	0	0	0.489986721538399	0	0	0	0.21240371344066	0.885167267156874	0	1.021212643944	0.285703322384255	0	0.798242416689258	1.16258779175106	1.48183096517797	0	0	0.724870820859572	2.68775319871546	0	0	0	0	0	0	0	0	0	0.571196131060187	2.46654178261342	2.15140896011438	0	0.607713649017153	0	0	0	0	0	0.170486977363864	0	0	0
te_1133	0	0	0	0	0	0	0	3.0592817704236	0	0	1.21647611328893	2.24143882258464	0	0	0	0	0	0	0	4.08421168925211	0	0	0	2.80406193536878	0	0.780050035790565	0	2.57847973695494	1.65518427008518	0	0	0	2.22000449333653	0	0	3.65485531496259	0	0	0	2.20096585029244	0	0	0	0	0	0.757054869073794	0	2.1047872715971	0	0	3.07403882237074	0	0	0	0	0.431514099364567	3.76487097076465	0	0	0	0	0	0	0	1.98844347375535	0	0	0	0	2.81226773465656	0	0	0	0	3.89334297553737	1.7477529419705	0	2.21951743112948	0	4.54740395042394	0	0	0	0	1.27702885671638	0	0	0	2.64421494412386	0	0	0	2.22943148017948	2.81872331774024	4.5728106978818
te_1722	1.31359979860996	0	0	4.39873448261034	0	4.12632984616126	0	0	0	0	0	0	1.27095739243318	0	0	0	0	0	0	3.84431649935656	0	2.86142195847045	0	0	0	0	0	0	0	1.27639901128579	0	0	1.90334130461009	0	0	0	0	3.81584087330455	0	5.68285944224268	0	0	0	0	0	3.21419391066689	3.99922939150488	0	0	3.93209201682209	2.33570294898636	0	4.16164111316369	1.99698956299032	1.90919889361499	0	1.26261650866005	0	0	0	0	0	0	3.14103795486537	1.98844347375535	0	0	0	0	0	0	0	0	2.82106673236445	3.8119353527618	0	0	1.97302378782427	0	4.36354602648071	0	0	0	4.40943666314417	5.35244167222421	0	0	0	0	0	0	0	0	0	3.97747210801269
te_28409	0	0	0	3.37532036405384	0	0	0	0	4.23775819053741	0	0	1.31699935345805	0	1.96738607601834	3.68718137934301	4.86351431258767	0	0	0	3.51016273854727	6.69906125777102	0	0	0	0	0	0	0	0	0	0	0	0	0	1.95520334778908	0	0	5.43145631648146	4.88182215695634	0	0	0	0	0	1.28427604796986	3.58983450546661	0	2.65125821561548	2.399665845632	3.45746670085542	5.3266223211889	0	3.35283100676008	0	0	2.99511627161811	4.54775078103601	0	5.5173135177421	1.28804698002444	0	2.41110028194116	2.97529294901305	0	1.98844347375535	0	3.08088989076178	0	0	0	0	0	0	5.39064083305103	0	1.88567512386964	0	0	4.55476420598081	0	0	2.78407217421057	0	5.27084262788275	2.74277698890801	3.59834224907278	3.07535523689136	3.99457797240435	0	0	2.94885453709086	0	0	5.27969825448339	3.37680419280538
te_28662	0	3.04250047051934	0	1.87937199207208	4.38656858553909	3.31910929036409	2.72762626710086	0	2.7981572003113	0	3.69087050901955	2.45270642459115	3.2447804370719	1.29589620474993	0	2.72732976599813	0	3.99278327180906	0	0	0	0	4.92595072092923	0	1.95380834958002	1.28355489331666	0	0	0	0	0	0	0	3.89008068105944	0	0	1.93728037915191	0	0	0	1.88704076734601	0	0	0	0	0	1.89751897071198	3.68760224505738	2.399665845632	1.27883680742904	1.88699713322697	0	0	4.55074463034614	0	3.22767293946681	4.45874772385865	0	0	0	0	1.95575869528071	1.90522172099595	0	3.30804911307114	5.30111303990083	1.31746174851477	2.03260541089194	0	0	2.47355008752895	2.01465291774496	0	0	0	2.33424992897907	0	0	0	0	0	0	4.83639494756166	0	0	0	0	0	0	0	3.37988440055547	0	0	0	0
te_30230	1.98958209587183	3.65336794399136	0	3.37532036405384	0	0	0	0	0	0	4.07770536464778	0	3.62125863706742	2.42381590513097	3.68718137934301	2.38314190588314	0	0	0	0	0	0	0	0	0	2.40684753351151	0	0	1.95090839537986	1.94286054499785	0	0	3.40500524731777	4.0323201219644	0	4.00055477973489	0	2.76860459251463	1.94422949216445	3.64537723222	2.67751168336125	0	3.41042850458825	0	0	2.70493753685917	0	0	5.74812077099052	0	0	1.87860679625416	0	0	0	0	0	0	4.54847364102243	0	0	3.46952078203853	4.0090923036054	0	0	3.68074076059428	0	4.7696215825772	0	0	4.74451094965747	0	0	0	0	3.18360945452011	0	5.2867596676926	1.32203798607722	0	0	0	0	0	0	0	5.13640600800653	0	0	0	0	3.91760453906524	0	0	4.99300839033282
te_82960	0	3.9521804052605	0	3.70665975499589	0	1.99765137886273	0	0	0	0	0	0	4.37747306075037	3.95911607887513	0	0	0	0	0	4.54053481644979	0	0	0	0	0	1.95187187143522	5.10047587694554	0	1.95090839537986	0	0	0	1.90334130461009	0	0	0	0	0	1.94422949216445	0	4.31406590890395	0	0	0	0	0	3.87071943864096	0	0	0	3.7163221553863	0	0	3.51989624414789	0	0	0	1.26163903506925	0	0	0	0	3.20742339929263	0	0	3.19042432209079	0	0	1.26720851243016	0	3.71635829568239	0	3.64739866285204	3.5381635042735	0	0	0	0	0	0	0	4.70175623427613	0	5.518559596816	0	0	0	0	0	3.11383682666205	1.22913968089164	0	0	0	4.4002986619932
te_82961	3.07519864868983	2.76369682856986	0	4.53000685392233	0	0	0	0.793735713144174	4.34734119636659	0	0	0	0	2.77002109185441	2.23659570257268	0	0	4.2406346273659	1.9498155021764	0	0	0	0	2.87500208250015	0	0	0	0	0.779507446631401	0	0	0	0	1.34269620832735	0	0	0	0	0	0	2.95361801334364	0	0	3.89908034979376	0	0	1.24053392760545	0	4.28782984278517	0	0	0	2.67271937453475	0	3.10081169569558	0	0	4.15154698233767	4.77366131988336	3.47168273261432	0	3.64579329540725	3.73936107806035	3.37655467616641	3.98553981964889	0	0	0	1.26720851243016	2.46412148413419	2.8221422649555	0	2.5956694918044	0	0	0	0	1.97302378782427	2.00013736267948	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
te_82962	0	1.96187196755746	0	4.25431087388405	1.94306324340957	0	0	0.793735713144174	1.99195520540305	0	2.31363845349742	0	0	3.48375942245972	3.19664493801427	3.00501546955422	4.00397673689081	0	1.9498155021764	0	0	0	0	3.12830205916331	0	0	0	0	2.58875973803333	0	0	0	1.24512616758976	1.34269620832735	1.28620274178897	0	0	0	0	0	2.67751168336125	0	0	3.89908034979376	0	0	1.24053392760545	0	3.25604728162108	0	5.00155124739172	0	2.67271937453475	0	3.95131036463594	0	4.1531291273125	0	0	0	0	3.26867336478267	2.69851392215432	0	0	0	0	0	1.26720851243016	2.46412148413419	2.8221422649555	0	3.72807305483524	0	0	0	0	1.97302378782427	0	0	0	4.85637352946455	0	0	0	0	0	0	0	0	0	0	0	0	1.22718646133702
te_88521	0.801411048866203	0	4.37678248699118	3.97593442267937	0	0	0	0	0	0	3.35987105921299	0	0	3.81738303688937	0	0	0	4.94674618240488	0	0	0	0	0	0	0	0	0	1.8018000528012	3.26281448127539	4.57030362279115	0	0	0	1.72437655621533	0	5.52414085181121	0	3.65866503379113	4.17711504610701	3.64537723222	0	0	0	0	0	5.73992410456965	0	0	0	0	0	0	0	0	0	1.25978042450472	0	0	0	0	0	0	0	0	0	1.30915440999286	0	4.0406429111455	0	0	0	0	3.27023711143101	0	4.47231516051659	0	0	3.28949557804009	3.32209292853337	3.90588374720405	5.14693130807292	0	0	0	0	0	0	0	2.91923384974846	0	0	3.37960338108733	0	0	0
te_96878	0	0	2.47598789215967	0	3.45394458975097	4.7249064345637	0	1.30282499860021	0	0	2.65423775217892	0	2.38947036391106	0	1.31332404711025	0	1.60950769042195	0	0	0	0	0	0	0	0	0	2.76398663650634	0	3.63977805892472	1.94286054499785	0	0	5.08276337819204	0	0	0	2.39087265736819	0	0	0	3.98578884602652	0	0	0	0	0	0	0	0	0	1.88699713322697	0	0	0	0	0	0	3.90465735411798	0	0	1.9348042559972	0	0	0	0	0	0	0	0	2.64867090989338	4.61644331614001	3.87614863835643	0	0	2.91116611628335	1.23120445694508	0	2.77648345623987	3.523729178458	4.50358914027275	0	0	4.20259043025553	0	0	0	0	0	0	0	0	0	0	0	4.15086410428102
te_96880	0	0	0	0	3.71063036955815	0	0	3.58536674988302	0	0	2.49396616362296	0	0	3.28270197004456	0	0	0	0	0	4.93999041004963	0	0	2.03373268003825	0	3.4671299000631	0	2.41806316025123	0	1.28278935911741	2.74186476317498	0	0	0	0.822219732523957	0	0	2.73544855249164	0	0	0	3.38483059977131	0	0	0	0	1.25100648268534	1.89751897071198	0	0	1.27883680742904	0	3.17498055451758	0	0	1.90919889361499	3.33125434512161	0	2.55872791757921	3.52875370843209	0	0	4.19181469931141	3.40732910442745	0	0	0.573110450600425	0	0	0	4.36300301091037	4.14554079198371	3.54138069273786	3.94611450779704	0	0	2.67593245834327	0	2.42997782584496	3.42643086605475	0	0	4.61775409265293	4.76119515847094	1.29070553184401	0	0	0	0	0.728089689428526	4.53634962735956	0	0	0	0	3.78035718771181
te_96884	0	0	3.44460645717347	0	2.39720561409565	0	2.17465592811523	2.22273892755262	2.45065324973846	0	4.74490337470682	0	2.38947036391106	0.565838179118119	0	2.38314190588314	4.06419219193097	0	3.02823815871556	2.23634902183315	0	1.74426540236002	3.1270673273686	0	0	0	0.978399519418306	0	0	2.88762511192147	4.66382791861471	2.95004688938024	0	2.67284855531976	1.95520334778908	1.24134952766384	2.39087265736819	0	2.39848250948833	2.75629592977619	3.32197955415092	0	0	0	1.65690682786041	0	2.68962088615076	1.86436430697101	0	2.74539451211188	0	5.70305419337899	4.16164111316369	0	0	3.60368490388082	0	4.62997188877445	0	4.50013842444633	0.770461719176427	5.20906278766275	0	4.86580538224937	2.23576017706552	0	0	0	2.72853346724776	4.19524116610248	4.97088070451577	0	4.40454751788334	2.01200494404316	0	0	0	0	4.06626140427431	4.01352181240398	0	0	1.2933804925696	0	1.94365416830369	0	1.98971502670736	2.94915974432365	2.48416651573085	0	0	0	0	0	0
te_96886	0	0	0	0	0.775095280648276	0	1.26658405446119	3.67094459777881	0	0	0	0	2.38947036391106	0.565838179118119	0	0	0	0	0	2.79477965089694	0	5.32807182423016	0	0	3.26631795156219	0	0.978399519418306	0	2.19620528050542	0	1.28229990744327	0	0	0	0	0	0	0	0	0	2.1287708227259	0	0	0	0	0	0	0	0	0	0	0	3.88993780776342	0	0	0	0	4.26076624250072	0	0	0	0	0	0	0	0	0	0	0	4.60540699391947	2.47355008752895	0	0	1.33154002846041	0	0	0	0	0	5.0107186299139	0	0	3.04528307307979	0	0	0	0	0	3.15012608271212	3.11383682666205	3.06927139023704	2.51195794193072	0	0	4.79815406066626
te_96887	0	0	0	0	0.775095280648276	0	0	3.39728928536022	0	0	0.732826727437413	0	1.93600018996532	2.91625233370293	0.996417848950465	0	3.09120595563476	0	0	0	0	0	0	0	0	0	0	0	3.36668330246045	1.64777685502342	0	3.56129246703764	1.61145061869196	0.822219732523957	0	0	0	0	0.77575052232782	3.94406026693705	2.51672770569752	1.27226503224197	0	0	0	0	1.89751897071198	0	0	1.65060325919148	0	3.17498055451758	3.88993780776342	0	1.24975016079888	0	2.16936777830635	4.3124239750973	4.54847364102243	2.20317965249074	0	0	0	0	0	0	0	0	0	4.69200841816347	1.33229512770541	0	0	0	3.72565794547056	0	0	0	3.523729178458	0	0	0	0	0	2.39785261461371	0	0	1.69643772828291	0	0	3.55510103645266	0.835107067885926	0	0	5.1096738050316
te_96892	0	0	0	0	5.35166266525834	1.32004950395031	0	0	1.99195520540305	0	2.65423775217892	3.31452865397606	4.16660288604335	3.81738303688937	0	4.15921454213875	0	0	0	4.79320000678963	0	3.37864601713893	0	5.33714971431166	0	0	0	0	3.63977805892472	5.24719598651318	3.26207000219714	5.09315822692758	0	5.40866819649969	0	0	1.27197242950464	0	1.94422949216445	1.6593411229645	5.08999725201881	3.62330958694028	5.40199766349247	2.37175522273048	0	2.70493753685917	3.39780534755514	4.18324710564335	0	2.5831614283414	0	3.37437075892012	3.55490790552197	0	4.09434484303982	1.25978042450472	0	3.60661263958652	1.8621001236351	1.28804698002444	0	0	3.40732910442745	4.30537267193991	3.68620310339768	0	4.87544466670758	0	3.30830527286375	4.69200841816347	0	4.14767989568375	0	4.37276086355188	0	1.88567512386964	3.556546023621	1.30038762924469	3.523729178458	2.72155073678139	0	0	3.04528307307979	0	4.65521983204688	1.37150368466687	0	5.26115285228478	0	0	0	2.8623354244433	0	4.47208622736417	1.880567863303
te_96900	0	0	0	0	3.14148735677828	3.85506489214842	3.43847731563806	0	4.44918498117299	0	3.16071134165554	3.85032572295186	2.7339760347634	0	0	0	0	0	0	0	0	0	0	1.93206838564989	3.80041449758684	0	3.65368078171119	0	0	0	0	3.03617795068063	1.90334130461009	0	4.74949952054835	0	0	0	1.27748549726145	0	1.88704076734601	3.24677733413338	0	1.25815795934439	1.28427604796986	4.34490213666519	4.11722256522051	0	0	0	4.87458947187509	5.21498623079485	5.45977242358362	0	0	0	0	4.03337704030465	2.48848629809249	0	0	2.41110028194116	3.58287610563811	2.85942660841032	4.44470717971267	0	0	0	0	5.12450648920583	0	4.14767989568375	0	0	1.78485880866668	0	4.39189890718455	4.52006120913121	4.12945569934249	0	0	1.30566970935548	0	0	0	0	0	3.51828163182568	0	0.820225372022709	2.331365447342	0	3.67878999181536	5.10032918688665	4.89886842279803
te_96901	4.86920936214079	0	1.33408790658964	0	2.74209776082694	0	4.15954422950449	2.77998671107973	4.63355079047506	0	4.78008351791707	3.31452865397606	2.7339760347634	0	0	0	0	0	0	0	0	0	2.03373268003825	0	0	0	4.30934340908364	0	0	4.057077317438	3.63901366559775	3.03617795068063	2.97305358593972	0	0	0	3.24633058326433	0	0	0	2.67751168336125	0	0	0	0	0	0	0	0	1.94593173795109	0	0	0	0	0	2.37400415378561	0	2.99790643742707	5.65572645463163	5.0322505715101	0	0	2.35572020956364	0	0	2.44198477272256	0	0	4.37137448193705	3.32708610951173	5.16650160329556	0	1.95705382202733	0	1.78485880866668	0	0	0	4.64403201166088	3.60781890564909	0	0	0	0	5.07630499521749	0	0	5.73579109399093	0	0	0	0	0	1.32989536814634	0
te_97405	3.30941755191768	0	0	1.22624608136164	3.78695753675739	2.80467047128164	0	0	0	0	5.29974808118192	0	0	2.77002109185441	0	0	0	0	0	0	0	2.04741843307723	0	0	2.40896645600035	0	0	0	0	0	0	5.31820866043102	0	0	4.40217236801036	2.34839884196762	0	0	0	0	0	0	0	0	0	4.24343778765061	0	0	1.94531036867337	0	0	0	3.88993780776342	0	0	0	1.26261650866005	0	0	2.41303011721262	0	1.28664425245893	0	0	0	0	3.08088989076178	0	3.43944725420546	0	0	0	0	0	0	0	0	4.60923535987482	0	1.9252045966387	0	0	0	0	0	0	4.11634144227933	0	0	0	0	0	0	0	0
te_105299	4.63050774061984	0	0	0	0	0	0	4.61316862908985	0	0	2.31363845349742	0	3.01186822262912	0	1.31332404711025	3.77084470124867	4.12199473808215	0	0	0	2.48735592543452	0	0	0	0	0	6.71793309610343	0	0	0	0	0	0	0	3.26800274444325	0	2.73544855249164	0	4.28644447006201	0	0	0	4.01230157894711	4.14590709404155	0	0	5.01550522109416	0	4.81180283684164	3.02363916413099	2.9535659303728	0	5.18308817140259	0	0	4.14853679203813	2.99937310883692	0	0	1.28804698002444	0	0	0	0	0	2.78907198787972	0	3.56315903353198	0	0	0	0	0	0	0	0	0	0	0	5.32807164868266	0	3.67535032915083	0	3.6521208647348	3.63077242944824	4.20644095055422	3.8452024180785	0	0	6.12745503413998	0	0	0	4.37016271277928	0
te_124628	0	0	0	0	1.27655987258051	3.08469936037361	0	0	0	0	0	1.31699935345805	0	3.0490161971655	0	0	0	0	0	0	0	0	3.74184611637411	4.64016753910943	0	0	0	0	0	0	0	0	0	0	2.41049271734794	0	0	3.48224790879682	0	4.58654688514691	0	0	0	0	0	0	1.89751897071198	0	0	1.94593173795109	0	0	4.49218632870733	0	0	0	0	0	0	0	0	0	0	0	2.94076712797838	0	0	0	0	1.32536881951783	0	0	1.28767403550649	2.47252298392838	0	0	0	4.32325162305868	0	2.72155073678139	4.12477841458794	0	0	0	0	0	0	0	0	0	0	0	4.53212671105063	2.81872331774024	0
te_124646	0	0	1.33408790658964	0	2.18793092464302	0	0	3.97003919993379	2.7981572003113	0	0	0	0	1.29589620474993	0	0	4.95830114678583	3.7742219083562	1.9498155021764	0	0	0	0	2.72945230893954	0	0	0	0	0	3.62978653564228	0	0	0	0	0	0	3.01338635553598	0	3.7884193494289	0	2.67751168336125	0	0	0	0	0	0.749688561396941	0	0	2.89121440676605	0	0	0	1.31952024803387	0	0	0	0	0	0	0	2.75668120765171	0	2.04566458391814	0	0	0	3.898347495222	0	0	2.8221422649555	1.71397075695807	3.03680341387421	1.53400669137857	0	0	0	5.70606819917634	0	0	0	4.52855680512902	1.96422635123266	0	0.77542725510091	0	0	0	0	0	4.86936321935569	4.52052936581359	6.07490882986924	4.65658279253754	0
te_140869	0.801411048866203	2.60108433176639	4.04178627850814	0	0	0.806013321045767	0	0	2.15998016195613	0	0	0	2.7339760347634	0	3.0747920055092	0	2.92709161174628	0	0	1.57279290851759	0	0	0	4.43666157569404	0	0	0	0	2.40579318414954	0	1.76208559894291	0	0	1.60559424403282	0	0	2.39087265736819	0	3.32408171540427	0	0	0	0	0	0	0	1.60610553590856	2.1047872715971	0.776358005938854	0	0	0	6.06720154092983	0	0.756170345875096	0	0	0	0	2.75870615824898	0	0	0	0	1.79840402986955	0	0	0	1.52167829416524	0	0	0	0	0	0	0	0	0	2.58391235257436	0	0	0	0	3.53638543737189	0	0	0	0	1.20969577699071	0	0.741691987154521	5.05065695743895	2.88561325208858	4.49163448501889	2.12192702813728
te_140870	0.801411048866203	3.5678821723524	1.01376771569886	4.99141800020348	0	1.32004950395031	0	0	4.38175068528882	0	1.21647611328893	4.45158250469066	2.7339760347634	0	0	2.38314190588314	2.8388369991312	1.31731354949345	0	2.37907168520505	5.29996902417486	4.3075697063153	0	4.43666157569404	0	3.46475529498231	0	0	4.49161850894197	4.65418990538212	1.76208559894291	0	0	1.60559424403282	0	0	0	0	3.6851845071505	0	2.4577076053693	0	3.58601241668359	0	0	5.97964432383515	0	5.11576994597034	0	0	0	0	6.26746528099504	2.45614719378506	0	2.37400415378561	0	5.37617630015517	0	2.75870615824898	4.04683534290709	0	0	0	1.79840402986955	1.98401514363373	0	0	4.49624523484806	0.582045226687755	0	5.5889520334061	0	1.33154002846041	0	0	0	3.49065400125894	2.90608719091526	0	0	0	0	5.55585764336229	0	0	1.31370599034374	0	5.02278175243708	0	3.63532581151736	0	2.88561325208858	5.63650254425815	3.28053308418552
te_149389	2.79544258569729	0	0	0	0	1.32004950395031	0	2.77998671107973	4.49753185961147	0	0	0	0	0	3.68718137934301	2.50603184091487	0	4.12202494640007	0	0	0	0	6.07755320967782	0	3.64337510284814	0	0	0	1.28278935911741	0	2.75040424143138	0	0	0	0	2.6908155934875	2.256353449782	0	4.38806920472602	5.55620692751317	0	0	0	0	0	4.13429398035741	0	0	0	0	0	0	0	0	0	0	0	0	3.82546243615639	1.28804698002444	0	1.28664425245893	0	0	0	0	0	0	0	0	0	4.01829301091133	0	3.5381635042735	0	0	0	0	0	0	0	0	0	0	0	0	0	6.0764503644998	2.64421494412386	0	0	0	0	0	0
